Number,ALICE+CMS Error,ATLAS Error,q,T,xx,yy,zz
813,29.12835490307957,12.625258719667723,1.119345086184258,1.0,2.8746824178019774,0.7456696512394447,3.2251079309625044e-09
814,29.090928035146813,12.548977341332712,1.1125262404542957,1.0,2.90081589432745,0.7456696581297907,3.225108212961663e-10
815,29.090928035146813,12.548977341332712,1.1125262404542957,1.0,2.90081589432745,0.7456696581297907,3.225108212961663e-10
816,29.088240845963504,12.542090320295987,1.1118443558812994,1.0,2.903429241979997,0.7456696588188253,3.225111032953249e-11
817,29.088240845963504,12.542090320295987,1.1118443558812994,1.0,2.903429241979997,0.7456696588188253,3.225111032953249e-11
818,29.087970522432077,12.541409024156483,1.1117761674239999,1.0,2.9036905767452517,0.7456696588877287,3.225139232869103e-12
819,29.087970522432077,12.541409024156483,1.1117761674239999,1.0,2.9036905767452517,0.7456696588877287,3.225139232869103e-12
820,29.087943474039406,12.541340968596867,1.1117693485782698,1.0,2.903716710221777,0.7456696588946191,3.225421232027645e-13
821,29.087943474039406,12.541340968596867,1.1117693485782698,1.0,2.903716710221777,0.7456696588946191,3.225421232027645e-13
822,29.087940769039744,12.541334163781444,1.1117686666936968,1.0,2.9037193235694296,0.7456696588953081,3.2282412236130666e-14
823,29.087940769039744,12.541334163781444,1.1117686666936968,1.0,2.9037193235694296,0.7456696588953081,3.2282412236130666e-14
824,29.08794050941985,12.541333483307277,1.1117685985052395,1.0,2.903719584904195,0.7456696588953771,3.256441139467281e-15
825,29.08794050941985,12.541333483307277,1.1117685985052395,1.0,2.903719584904195,0.7456696588953771,3.256441139467281e-15
826,29.087941011234484,12.541331911906607,1.1117686134064007,1.0,2.903719584904195,0.7456696588953771,3.256441139467281e-15
827,29.08794079770663,12.541332658483089,1.1117685985052395,0.9999999850988388,2.903719584904195,0.7456696588953771,3.256441139467281e-15
828,29.08794064213785,12.541333034491325,1.1117685985052395,1.0,2.903719599805356,0.7456696588953771,3.256441139467281e-15
829,29.087940343015912,12.541334270985063,1.1117685985052395,1.0,2.903719584904195,0.7456696737965383,3.256441139467281e-15
830,29.087939939209704,12.541336083440513,1.1117685985052395,1.0,2.903719584904195,0.7456696588953771,1.4901164450288794e-08
831,29.08794050941985,12.541333483307277,1.1117685985052395,1.0,2.903719584904195,0.7456696588953771,3.256441139467281e-15
832,29.087941011234484,12.541331911906607,1.1117686134064007,1.0,2.903719584904195,0.7456696588953771,3.256441139467281e-15
833,29.08794079770663,12.541332658483089,1.1117685985052395,0.9999999850988388,2.903719584904195,0.7456696588953771,3.256441139467281e-15
834,29.08794064213785,12.541333034491325,1.1117685985052395,1.0,2.903719599805356,0.7456696588953771,3.256441139467281e-15
835,29.087940343015912,12.541334270985063,1.1117685985052395,1.0,2.903719584904195,0.7456696737965383,3.256441139467281e-15
836,29.087939939209704,12.541336083440513,1.1117685985052395,1.0,2.903719584904195,0.7456696588953771,1.4901164450288794e-08
837,100.0,100.0,1.8694189286953389,1.0,0.0,0.7456687317480315,3.225111603146107e-07
838,100.0,100.0,1.8694189286953389,1.0,0.0,0.7456687317480315,3.225111603146107e-07
839,29.496930174519715,14.133327739957577,1.1875336315242495,1.0,2.6133476264137756,0.7456695661806425,3.22511189622581e-08
840,29.496930174519715,14.133327739957577,1.1875336315242495,1.0,2.6133476264137756,0.7456695661806425,3.22511189622581e-08
841,29.128355296820423,12.625257878674173,1.1193451018071405,1.0,2.874682389055153,0.7456696496239036,3.2251148270228356e-09
842,29.128355296820423,12.625257878674173,1.1193451018071405,1.0,2.874682389055153,0.7456696496239036,3.2251148270228356e-09
843,29.09092809051479,12.54897732443001,1.1125262488354295,1.0,2.900815865319291,0.7456696579682297,3.225144134993091e-10
844,29.09092809051479,12.54897732443001,1.1125262488354295,1.0,2.900815865319291,0.7456696579682297,3.225144134993091e-10
845,29.08824087855176,12.542090386644606,1.1118443635382584,1.0,2.9034292129457047,0.7456696588026623,3.225437214695643e-11
846,29.08824087855176,12.542090386644606,1.1118443635382584,1.0,2.9034292129457047,0.7456696588026623,3.225437214695643e-11
847,29.087970552741098,12.54140909883859,1.1117761750085413,1.0,2.903690547708346,0.7456696588861056,3.2283680117211638e-12
848,29.087970552741098,12.54140909883859,1.1117761750085413,1.0,2.903690547708346,0.7456696588861056,3.2283680117211638e-12
849,29.08794350412049,12.5413410441124,1.1117693561555697,1.0,2.9037166811846102,0.7456696588944499,3.257675981976369e-13
850,29.08794350412049,12.5413410441124,1.1117693561555697,1.0,2.9037166811846102,0.7456696588944499,3.257675981976369e-13
851,29.087940799098032,12.54133423938033,1.1117686742702724,1.0,2.9037192945322365,0.7456696588952844,3.550755684528425e-14
852,29.087940799098032,12.54133423938033,1.1117686742702724,1.0,2.9037192945322365,0.7456696588952844,3.550755684528425e-14
853,29.08794052859418,12.54133355891452,1.1117686060817427,1.0,2.9037195558669993,0.7456696588953677,6.481552710048978e-15
854,29.08794052859418,12.54133355891452,1.1117686060817427,1.0,2.9037195558669993,0.7456696588953677,6.481552710048978e-15
855,29.087940509072517,12.541333490867986,1.1117685992628898,1.0,2.9037195820004755,0.7456696588953762,3.578952296525451e-15
856,29.087940509072517,12.541333490867986,1.1117685992628898,1.0,2.9037195820004755,0.7456696588953762,3.578952296525451e-15
857,29.08794101088717,12.541331919467286,1.111768614164051,1.0,2.9037195820004755,0.7456696588953762,3.578952296525451e-15
858,29.08794079735928,12.541332666043816,1.1117685992628898,0.9999999850988388,2.9037195820004755,0.7456696588953762,3.578952296525451e-15
859,29.087940641790507,12.541333042052049,1.1117685992628898,1.0,2.9037195969016367,0.7456696588953762,3.578952296525451e-15
860,29.08794034602152,12.541334278545818,1.1117685992628898,1.0,2.9037195820004755,0.7456696737965374,3.578952296525451e-15
861,29.0879399422153,12.541336091001218,1.1117685992628898,1.0,2.9037195820004755,0.7456696588953762,1.4901164772799954e-08
862,29.087940509072517,12.541333490867986,1.1117685992628898,1.0,2.9037195820004755,0.7456696588953762,3.578952296525451e-15
863,29.08794101088717,12.541331919467286,1.111768614164051,1.0,2.9037195820004755,0.7456696588953762,3.578952296525451e-15
864,29.08794079735928,12.541332666043816,1.1117685992628898,0.9999999850988388,2.9037195820004755,0.7456696588953762,3.578952296525451e-15
865,29.087940641790507,12.541333042052049,1.1117685992628898,1.0,2.9037195969016367,0.7456696588953762,3.578952296525451e-15
866,29.08794034602152,12.541334278545818,1.1117685992628898,1.0,2.9037195820004755,0.7456696737965374,3.578952296525451e-15
867,29.0879399422153,12.541336091001218,1.1117685992628898,1.0,2.9037195820004755,0.7456696588953762,1.4901164772799954e-08
868,37.905066049335055,43.53231756719732,1.5412755004492684,1.0,1.2579535969214963,0.7456658924121767,1.828255715970269e-07
869,37.905066049335055,43.53231756719732,1.5412755004492684,1.0,1.2579535969214963,0.7456658924121767,1.828255715970269e-07
870,29.284045692680095,13.236938028149511,1.1547192893815277,1.0,2.739142983492578,0.7456692822470562,1.8282560380759757e-08
871,29.284045692680095,13.236938028149511,1.1547192893815277,1.0,2.739142983492578,0.7456692822470562,1.8282560380759757e-08
872,29.1086140087425,12.586764195658967,1.1160636682747536,1.0,2.8872619221496856,0.7456696212305441,1.8282592591330426e-09
873,29.1086140087425,12.586764195658967,1.1160636682747536,1.0,2.8872619221496856,0.7456696212305441,1.8282592591330426e-09
874,29.08964083266416,12.54563611196709,1.1121981061640762,1.0,2.9020738160153967,0.7456696551288929,1.8282914697037115e-10
875,29.08964083266416,12.54563611196709,1.1121981061640762,1.0,2.9020738160153967,0.7456696551288929,1.8282914697037115e-10
876,29.088111055300836,12.541761349442762,1.1118115499530086,1.0,2.9035550054019676,0.7456696585187279,1.8286135754103988e-11
877,29.088111055300836,12.541761349442762,1.1118115499530086,1.0,2.9035550054019676,0.7456696585187279,1.8286135754103988e-11
878,29.08795756212473,12.541376252691116,1.1117728943319016,1.0,2.9037031243406246,0.7456696588577113,1.831834632477272e-12
879,29.08795756212473,12.541376252691116,1.1117728943319016,1.0,2.9037031243406246,0.7456696588577113,1.831834632477272e-12
880,29.08794220765393,12.541337766809995,1.111769028769791,1.0,2.9037179362344903,0.7456696588916097,1.8640452031460011e-13
881,29.08794220765393,12.541337766809995,1.111769028769791,1.0,2.9037179362344903,0.7456696588916097,1.8640452031460011e-13
882,29.087940672155316,12.541333918459802,1.11176864221358,1.0,2.903719417423877,0.7456696588949995,2.186150909833292e-14
883,29.087940672155316,12.541333918459802,1.11176864221358,1.0,2.903719417423877,0.7456696588949995,2.186150909833292e-14
884,29.087940518604956,12.541333533627139,1.1117686035579588,1.0,2.903719565542816,0.7456696588953385,5.407207976706198e-15
885,29.087940518604956,12.541333533627139,1.1117686035579588,1.0,2.903719565542816,0.7456696588953385,5.407207976706198e-15
886,29.087940508878624,12.541333495143943,1.1117685996923967,1.0,2.9037195803547093,0.7456696588953724,3.761777864543525e-15
887,29.087940508878624,12.541333495143943,1.1117685996923967,1.0,2.9037195803547093,0.7456696588953724,3.761777864543525e-15
888,29.087941010693246,12.541331923743229,1.111768614593558,1.0,2.9037195803547093,0.7456696588953724,3.761777864543525e-15
889,29.087940797165384,12.541332670319752,1.1117685996923967,0.9999999850988388,2.9037195803547093,0.7456696588953724,3.761777864543525e-15
890,29.087940641596617,12.541333046327965,1.1117685996923967,1.0,2.9037195952558705,0.7456696588953724,3.761777864543525e-15
891,29.08794034772763,12.541334282821742,1.1117685996923967,1.0,2.9037195803547093,0.7456696737965336,3.761777864543525e-15
892,29.08793994392141,12.541336095277131,1.1117685996923967,1.0,2.9037195803547093,0.7456696588953724,1.490116495562552e-08
893,29.087940508878624,12.541333495143943,1.1117685996923967,1.0,2.9037195803547093,0.7456696588953724,3.761777864543525e-15
894,29.087941010693246,12.541331923743229,1.111768614593558,1.0,2.9037195803547093,0.7456696588953724,3.761777864543525e-15
895,29.087940797165384,12.541332670319752,1.1117685996923967,0.9999999850988388,2.9037195803547093,0.7456696588953724,3.761777864543525e-15
896,29.087940641596617,12.541333046327965,1.1117685996923967,1.0,2.9037195952558705,0.7456696588953724,3.761777864543525e-15
897,29.08794034772763,12.541334282821742,1.1117685996923967,1.0,2.9037195803547093,0.7456696737965336,3.761777864543525e-15
898,29.08793994392141,12.541336095277131,1.1117685996923967,1.0,2.9037195803547093,0.7456696588953724,1.490116495562552e-08
899,100.0,100.0,1.8686979618847874,0.9985246828762344,0.0,0.7456630193864942,3.22780200110793e-07
900,100.0,100.0,1.8686979618847874,0.9985246828762344,0.0,0.7456630193864942,3.22780200110793e-07
901,29.495025027105136,14.132195480830395,1.1874615359116358,0.9998524682876234,2.6133476223192385,0.7456689949444846,3.227802339667938e-08
902,29.495025027105136,14.132195480830395,1.1874615359116358,0.9998524682876234,2.6133476223192385,0.7456689949444846,3.227802339667938e-08
903,29.128294361456202,12.625192523298798,1.1193378933143205,0.9999852468287623,2.8746823845511624,0.7456695925002836,3.227805725268016e-09
904,29.128294361456202,12.625192523298798,1.1193378933143205,0.9999852468287623,2.8746823845511624,0.7456695925002836,3.227805725268016e-09
905,29.09092697548012,12.548971340113585,1.112525529054589,0.9999985246828762,2.9008158607743546,0.7456696522558636,3.2278395812687975e-10
906,29.09092697548012,12.548971340113585,1.112525529054589,0.9999985246828762,2.9008158607743546,0.7456696522558636,3.2278395812687975e-10
907,29.08824076901164,12.542089804332024,1.111844292628616,0.9999998524682876,2.9034292083966737,0.7456696582314215,3.2281781412766064e-11
908,29.08824076901164,12.542089804332024,1.111844292628616,0.9999998524682876,2.9034292083966737,0.7456696582314215,3.2281781412766064e-11
909,29.08797054600486,12.54140905131501,1.1117761689860186,0.9999999852468288,2.903690543158906,0.7456696588289773,3.2315637413546957e-12
910,29.08797054600486,12.54140905131501,1.1117761689860186,0.9999999852468288,2.903690543158906,0.7456696588289773,3.2315637413546957e-12
911,29.087943507687182,12.541341050013555,1.111769356621759,0.9999999985246829,2.903716676635129,0.7456696588887329,3.2654197421355876e-13
912,29.087943507687182,12.541341050013555,1.111769356621759,0.9999999985246829,2.903716676635129,0.7456696588887329,3.2654197421355876e-13
913,29.087940803695243,12.541334250623365,1.1117686753853329,0.9999999998524682,2.9037192899827513,0.7456696588947085,3.603979749944505e-14
914,29.087940803695243,12.541334250623365,1.1117686753853329,0.9999999998524682,2.9037192899827513,0.7456696588947085,3.603979749944505e-14
915,29.08794053329445,12.54133357069179,1.1117686072616904,0.9999999999852468,2.9037195513175136,0.745669658895306,6.9895798280336785e-15
916,29.08794053329445,12.54133357069179,1.1117686072616904,0.9999999999852468,2.9037195513175136,0.745669658895306,6.9895798280336785e-15
917,29.08794050853563,12.541333502698668,1.1117686004493261,0.9999999999985247,2.90371957745099,0.7456696588953657,4.084558060892541e-15
918,29.08794050853563,12.541333502698668,1.1117686004493261,0.9999999999985247,2.90371957745099,0.7456696588953657,4.084558060892541e-15
919,29.087941010350267,12.541331931297977,1.1117686153504873,0.9999999999985247,2.90371957745099,0.7456696588953657,4.084558060892541e-15
920,29.087940796822416,12.541332677874465,1.1117686004493261,0.9999999850973635,2.90371957745099,0.7456696588953657,4.084558060892541e-15
921,29.087940641253628,12.541333053882703,1.1117686004493261,0.9999999999985247,2.903719592352151,0.7456696588953657,4.084558060892541e-15
922,29.087940350732083,12.541334290376463,1.1117686004493261,0.9999999999985247,2.90371957745099,0.7456696737965269,4.084558060892541e-15
923,29.087939946925896,12.541336102831895,1.1117686004493261,0.9999999999985247,2.90371957745099,0.7456696588953657,1.4901165278405716e-08
924,29.08794050853563,12.541333502698668,1.1117686004493261,0.9999999999985247,2.90371957745099,0.7456696588953657,4.084558060892541e-15
925,29.087941010350267,12.541331931297977,1.1117686153504873,0.9999999999985247,2.90371957745099,0.7456696588953657,4.084558060892541e-15
926,29.087940796822416,12.541332677874465,1.1117686004493261,0.9999999850973635,2.90371957745099,0.7456696588953657,4.084558060892541e-15
927,29.087940641253628,12.541333053882703,1.1117686004493261,0.9999999999985247,2.903719592352151,0.7456696588953657,4.084558060892541e-15
928,29.087940350732083,12.541334290376463,1.1117686004493261,0.9999999999985247,2.90371957745099,0.7456696737965269,4.084558060892541e-15
929,29.087939946925896,12.541336102831895,1.1117686004493261,0.9999999999985247,2.90371957745099,0.7456696588953657,1.4901165278405716e-08
930,99.99999999998555,99.99999999998992,1.86881914094081,0.9987738031791361,1.8562928971732617e-13,0.7456630180744775,3.2273474385063096e-07
931,99.99999999998555,99.99999999998992,1.86881914094081,0.9987738031791361,1.8562928971732617e-13,0.7456630180744775,3.2273474385063096e-07
932,29.49534524398022,14.132387117223214,1.1874736544984745,0.9998773803165859,2.6133476197059093,0.745668994813277,3.2273478061165355e-08
933,29.49534524398022,14.132387117223214,1.1874736544984745,0.9998773803165859,2.6133476197059093,0.745668994813277,3.2273478061165355e-08
934,29.12830455650469,12.625203648911521,1.119339105854241,0.9999877380303308,2.874682381676482,0.7456695924871568,3.2273514822187904e-09
935,29.12830455650469,12.625203648911521,1.119339105854241,0.9999877380303308,2.874682381676482,0.7456695924871568,3.2273514822187904e-09
936,29.09092716096494,12.548972368593416,1.1125256509898176,0.9999987738017053,2.900815857873539,0.7456696522545448,3.2273882432413383e-10
937,29.09092716096494,12.548972368593416,1.1125256509898176,0.9999987738017053,2.900815857873539,0.7456696522545448,3.2273882432413383e-10
938,29.088240790647436,12.542089913060375,1.1118443055033753,0.9999998773788428,2.9034292054932447,0.7456696582312836,3.227755853466819e-11
939,29.088240790647436,12.542089913060375,1.1118443055033753,0.9999998773788428,2.9034292054932447,0.7456696582312836,3.227755853466819e-11
940,29.087970550876285,12.54140906897791,1.1117761709547311,0.9999999877365565,2.9036905402552153,0.7456696588289575,3.2314319557216224e-12
941,29.087970550876285,12.54140906897791,1.1117761709547311,0.9999999877365565,2.9036905402552153,0.7456696588289575,3.2314319557216224e-12
942,29.08794351087838,12.541341058578995,1.1117693574998666,0.9999999987723279,2.9037166737314126,0.7456696588887249,3.268192978269656e-13
943,29.08794351087838,12.541341058578995,1.1117693574998666,0.9999999987723279,2.9037166737314126,0.7456696588887249,3.268192978269656e-13
944,29.0879408067184,12.541334258279232,1.1117686761543801,0.999999999875905,2.9037192870790323,0.7456696588947016,3.6358032037499844e-14
945,29.0879408067184,12.541334258279232,1.1117686761543801,0.999999999875905,2.9037192870790323,0.7456696588947016,3.6358032037499844e-14
946,29.087940536300778,12.541333578256648,1.1117686080198315,0.9999999999862628,2.903719548413794,0.7456696588952993,7.311905458553272e-15
947,29.087940536300778,12.541333578256648,1.1117686080198315,0.9999999999862628,2.903719548413794,0.7456696588952993,7.311905458553272e-15
948,29.08794050925903,12.541333510254383,1.1117686012063768,0.9999999999972985,2.9037195745472704,0.7456696588953591,4.407292800658614e-15
949,29.08794050925903,12.541333510254383,1.1117686012063768,0.9999999999972985,2.9037195745472704,0.7456696588953591,4.407292800658614e-15
950,29.087940508478955,12.541333503944504,1.1117686005741518,0.9999999999983226,2.9037195769722124,0.7456696588953646,4.1377719053225075e-15
951,29.087940508478955,12.541333503944504,1.1117686005741518,0.9999999999983226,2.9037195769722124,0.7456696588953646,4.1377719053225075e-15
952,29.0879410102936,12.541331932543828,1.111768615475313,0.9999999999983226,2.9037195769722124,0.7456696588953646,4.1377719053225075e-15
953,29.087940796765714,12.541332679120396,1.1117686005741518,0.9999999850971614,2.9037195769722124,0.7456696588953646,4.1377719053225075e-15
954,29.08794064119695,12.54133305512858,1.1117686005741518,0.9999999999983226,2.9037195918733736,0.7456696588953646,4.1377719053225075e-15
955,29.08794035122751,12.541334291622313,1.1117686005741518,0.9999999999983226,2.9037195769722124,0.7456696737965258,4.1377719053225075e-15
956,29.087939947421305,12.541336104077722,1.1117686005741518,0.9999999999983226,2.9037195769722124,0.7456696588953646,1.490116533161956e-08
957,29.087940508478955,12.541333503944504,1.1117686005741518,0.9999999999983226,2.9037195769722124,0.7456696588953646,4.1377719053225075e-15
958,29.0879410102936,12.541331932543828,1.111768615475313,0.9999999999983226,2.9037195769722124,0.7456696588953646,4.1377719053225075e-15
959,29.087940796765714,12.541332679120396,1.1117686005741518,0.9999999850971614,2.9037195769722124,0.7456696588953646,4.1377719053225075e-15
960,29.08794064119695,12.54133305512858,1.1117686005741518,0.9999999999983226,2.9037195918733736,0.7456696588953646,4.1377719053225075e-15
961,29.08794035122751,12.541334291622313,1.1117686005741518,0.9999999999983226,2.9037195769722124,0.7456696737965258,4.1377719053225075e-15
962,29.087939947421305,12.541336104077722,1.1117686005741518,0.9999999999983226,2.9037195769722124,0.7456696588953646,1.490116533161956e-08
963,29.094799659493336,12.520674230062113,1.1120694815424057,1.0,2.9033521844862085,0.7456696564698384,1.17551668590115e-10
964,29.094799659493336,12.520674230062113,1.1120694815424057,1.0,2.9033521844862085,0.7456696564698384,1.17551668590115e-10
965,29.094800161251666,12.520672658910549,1.112069496443567,1.0,2.9033521844862085,0.7456696564698384,1.17551668590115e-10
966,29.09479994788635,12.52067340509997,1.1120694815424057,0.9999999850988388,2.9033521844862085,0.7456696564698384,1.17551668590115e-10
967,29.094799792263302,12.520673781083353,1.1120694815424057,1.0,2.9033521993873697,0.7456696564698384,1.17551668590115e-10
968,29.09479943787571,12.520675017838034,1.1120694815424057,1.0,2.9033521844862085,0.7456696713709996,1.17551668590115e-10
969,29.09479895493939,12.520676831024996,1.1120694815424057,1.0,2.9033521844862085,0.7456696564698384,1.501871286243777e-08
970,29.094799659493336,12.520674230062113,1.1120694815424057,1.0,2.9033521844862085,0.7456696564698384,1.17551668590115e-10
971,29.094800161251666,12.520672658910549,1.112069496443567,1.0,2.9033521844862085,0.7456696564698384,1.17551668590115e-10
972,29.09479994788635,12.52067340509997,1.1120694815424057,0.9999999850988388,2.9033521844862085,0.7456696564698384,1.17551668590115e-10
973,29.094799792263302,12.520673781083353,1.1120694815424057,1.0,2.9033521993873697,0.7456696564698384,1.17551668590115e-10
974,29.09479943787571,12.520675017838034,1.1120694815424057,1.0,2.9033521844862085,0.7456696713709996,1.17551668590115e-10
975,29.09479895493939,12.520676831024996,1.1120694815424057,1.0,2.9033521844862085,0.7456696564698384,1.501871286243777e-08
976,29.095106277008163,12.522491774079622,1.1122511591594564,1.0,2.902656255337415,0.7456696536517795,1.9486536850654696e-10
977,29.095106277008163,12.522491774079622,1.1122511591594564,1.0,2.902656255337415,0.7456696536517795,1.9486536850654696e-10
978,29.094790641973994,12.520870408771714,1.1120891371986326,1.0,2.9032768920845964,0.7456696561649533,1.2591621856524272e-10
979,29.094790641973994,12.520870408771714,1.1120891371986326,1.0,2.9032768920845964,0.7456696561649533,1.2591621856524272e-10
980,29.094791143719796,12.520868837664183,1.1120891520997938,1.0,2.9032768920845964,0.7456696561649533,1.2591621856524272e-10
981,29.094790930368873,12.52086958381513,1.1120891371986326,0.9999999850988388,2.9032768920845964,0.7456696561649533,1.2591621856524272e-10
982,29.09479077474738,12.520869959782308,1.1120891371986326,1.0,2.9032769069857576,0.7456696561649533,1.2591621856524272e-10
983,29.094790420357057,12.52087119654012,1.1120891371986326,1.0,2.9032768920845964,0.7456696710661145,1.2591621856524272e-10
984,29.094789937418646,12.520873009742836,1.1120891371986326,1.0,2.9032768920845964,0.7456696561649533,1.5027077412412898e-08
985,29.094790641973994,12.520870408771714,1.1120891371986326,1.0,2.9032768920845964,0.7456696561649533,1.2591621856524272e-10
986,29.094791143719796,12.520868837664183,1.1120891520997938,1.0,2.9032768920845964,0.7456696561649533,1.2591621856524272e-10
987,29.094790930368873,12.52086958381513,1.1120891371986326,0.9999999850988388,2.9032768920845964,0.7456696561649533,1.2591621856524272e-10
988,29.09479077474738,12.520869959782308,1.1120891371986326,1.0,2.9032769069857576,0.7456696561649533,1.2591621856524272e-10
989,29.094790420357057,12.52087119654012,1.1120891371986326,1.0,2.9032768920845964,0.7456696710661145,1.2591621856524272e-10
990,29.094789937418646,12.520873009742836,1.1120891371986326,1.0,2.9032768920845964,0.7456696561649533,1.5027077412412898e-08
991,29.09803840190935,12.530070038023638,1.1129971965943897,0.9999999999999966,2.8997980228383415,0.7456696420783796,5.123512703833872e-10
992,29.09803840190935,12.530070038023638,1.1129971965943897,0.9999999999999966,2.8997980228383415,0.7456696420783796,5.123512703833872e-10
993,29.09482392193034,12.521779628495727,1.1121799431382082,0.9999999999999997,2.902929005159971,0.7456696547562959,1.6455972374705718e-10
994,29.09482392193034,12.521779628495727,1.1121799431382082,0.9999999999999997,2.902929005159971,0.7456696547562959,1.6455972374705718e-10
995,29.09477885381559,12.521123743739567,1.1121144623391563,0.9999999999999999,2.903179868857991,0.7456696557720887,1.3669362149324192e-10
996,29.09477885381559,12.521123743739567,1.1121144623391563,0.9999999999999999,2.903179868857991,0.7456696557720887,1.3669362149324192e-10
997,29.094779355545214,12.521122172688798,1.1121144772403175,0.9999999999999999,2.903179868857991,0.7456696557720887,1.3669362149324192e-10
998,29.094779142212847,12.521122918790201,1.1121144623391563,0.9999999850988387,2.903179868857991,0.7456696557720887,1.3669362149324192e-10
999,29.094778986593372,12.521123294736428,1.1121144623391563,0.9999999999999999,2.9031798837591523,0.7456696557720887,1.3669362149324192e-10
1000,29.09477863219952,12.521124531498312,1.1121144623391563,0.9999999999999999,2.903179868857991,0.7456696706732499,1.3669362149324192e-10
1001,29.09477814925839,12.521126344721326,1.1121144623391563,0.9999999999999999,2.903179868857991,0.7456696557720887,1.5037854815340897e-08
1002,29.09477885381559,12.521123743739567,1.1121144623391563,0.9999999999999999,2.903179868857991,0.7456696557720887,1.3669362149324192e-10
1003,29.094779355545214,12.521122172688798,1.1121144772403175,0.9999999999999999,2.903179868857991,0.7456696557720887,1.3669362149324192e-10
1004,29.094779142212847,12.521122918790201,1.1121144623391563,0.9999999850988387,2.903179868857991,0.7456696557720887,1.3669362149324192e-10
1005,29.094778986593372,12.521123294736428,1.1121144623391563,0.9999999999999999,2.9031798837591523,0.7456696557720887,1.3669362149324192e-10
1006,29.09477863219952,12.521124531498312,1.1121144623391563,0.9999999999999999,2.903179868857991,0.7456696706732499,1.3669362149324192e-10
1007,29.09477814925839,12.521126344721326,1.1121144623391563,0.9999999999999999,2.903179868857991,0.7456696557720887,1.5037854815340897e-08
1008,29.119320947350374,12.569514568011684,1.1166538457234039,1.0,2.8857896385061768,0.7456695853551512,2.068471760421689e-09
1009,29.119320947350374,12.569514568011684,1.1166538457234039,1.0,2.8857896385061768,0.7456695853551512,2.068471760421689e-09
1010,29.096357470678463,12.525694261351688,1.1125684006775811,0.9999999999999999,2.9014408458228096,0.7456696487303949,3.2987143538608666e-10
1011,29.096357470678463,12.525694261351688,1.1125684006775811,0.9999999999999999,2.9014408458228096,0.7456696487303949,3.2987143538608666e-10
1012,29.094757639024486,12.521578110979931,1.1121598561729988,0.9999999999999999,2.9030059665544727,0.7456696550679193,1.560114028825264e-10
1013,29.094757639024486,12.521578110979931,1.1121598561729988,0.9999999999999999,2.9030059665544727,0.7456696550679193,1.560114028825264e-10
1014,29.094758140725162,12.521576540030866,1.11215987107416,0.9999999999999999,2.9030059665544727,0.7456696550679193,1.560114028825264e-10
1015,29.094757927426024,12.521577286043447,1.1121598561729988,0.9999999850988387,2.9030059665544727,0.7456696550679193,1.560114028825264e-10
1016,29.094757771810116,12.521577661952263,1.1121598561729988,0.9999999999999999,2.903005981455634,0.7456696550679193,1.560114028825264e-10
1017,29.094757417409983,12.52157889872133,1.1121598561729988,0.9999999999999999,2.9030059665544727,0.7456696699690805,1.560114028825264e-10
1018,29.094756934464,12.521580711980679,1.1121598561729988,0.9999999999999999,2.9030059665544727,0.7456696550679193,1.5057172596730184e-08
1019,29.094757639024486,12.521578110979931,1.1121598561729988,0.9999999999999999,2.9030059665544727,0.7456696550679193,1.560114028825264e-10
1020,29.094758140725162,12.521576540030866,1.11215987107416,0.9999999999999999,2.9030059665544727,0.7456696550679193,1.560114028825264e-10
1021,29.094757927426024,12.521577286043447,1.1121598561729988,0.9999999850988387,2.9030059665544727,0.7456696550679193,1.560114028825264e-10
1022,29.094757771810116,12.521577661952263,1.1121598561729988,0.9999999999999999,2.903005981455634,0.7456696550679193,1.560114028825264e-10
1023,29.094757417409983,12.52157889872133,1.1121598561729988,0.9999999999999999,2.9030059665544727,0.7456696699690805,1.560114028825264e-10
1024,29.094756934464,12.521580711980679,1.1121598561729988,0.9999999999999999,2.9030059665544727,0.7456696550679193,1.5057172596730184e-08
1025,29.217280974021797,12.823171741692397,1.1348483297957588,0.9999999999997558,2.81609739698744,0.7456693031434339,9.811171664461614e-09
1026,29.217280974021797,12.823171741692397,1.1348483297957588,0.9999999999997558,2.81609739698744,0.7456693031434339,9.811171664461614e-09
1027,29.105469239018433,12.545017278992226,1.114428703535275,0.9999999999999755,2.8943151095977693,0.7456696198754708,1.1215274290404352e-09
1028,29.105469239018433,12.545017278992226,1.114428703535275,0.9999999999999755,2.8943151095977693,0.7456696198754708,1.1215274290404352e-09
1029,29.09564220730429,12.523854958826625,1.1123867409092265,0.9999999999999974,2.9021368808588024,0.7456696515486744,2.525630054983173e-10
1030,29.09564220730429,12.523854958826625,1.1123867409092265,0.9999999999999974,2.9021368808588024,0.7456696515486744,2.525630054983173e-10
1031,29.09483435111485,12.52180512521672,1.1121825446466216,0.9999999999999997,2.9029190579849056,0.7456696547159948,1.6566656314410548e-10
1032,29.09483435111485,12.52180512521672,1.1121825446466216,0.9999999999999997,2.9029190579849056,0.7456696547159948,1.6566656314410548e-10
1033,29.094756583082393,12.521600805698297,1.112162125020361,0.9999999999999999,2.902997275697516,0.7456696550327269,1.569769189086843e-10
1034,29.094756583082393,12.521600805698297,1.112162125020361,0.9999999999999999,2.902997275697516,0.7456696550327269,1.569769189086843e-10
1035,29.094757084781598,12.521599234754316,1.1121621399215222,0.9999999999999999,2.902997275697516,0.7456696550327269,1.569769189086843e-10
