ALICE 13 pT,ALICE 13,CMS 13 pT,CMS 13,CMS 7 pT,CNS 7
3.078472972972973,0.004098617135443331,3.078472972972973,0.003915139438910658,3.078472972972973,0.0032644482619180464
3.0894839839839836,0.004050236830360326,3.0894839839839836,0.0038692441087485106,3.0894839839839836,0.0032248651885162924
3.100494994994995,0.004002496159499761,3.100494994994995,0.0038239511546969843,3.100494994994995,0.0031858229066042236
3.111506006006006,0.003955385294053813,3.111506006006006,0.003779251377189394,3.111506006006006,0.0031473127431634346
3.122517017017017,0.00390889458527788,3.122517017017017,0.0037351357445993623,3.122517017017017,0.0031093261935828177
3.133528028028028,0.003863014560540797,3.133528028028028,0.0036915953895590116,3.133528028028028,0.0030718549176595154
3.1445390390390386,0.0038177359194782657,3.1445390390390386,0.003648621605373539,3.1445390390390386,0.003034890735715616
3.15555005005005,0.0037730495302440922,3.15555005005005,0.0036062058425270715,3.15555005005005,0.0029984256248247413
3.166561061061061,0.003728946425859347,3.166561061061061,0.003564339705279972,3.166561061061061,0.002962451715147244
3.1775720720720724,0.0036854178006534935,3.1775720720720724,0.0035230149483519596,3.1775720720720724,0.0029269612863679403
3.188583083083083,0.003642455006797039,3.188583083083083,0.003482223473690664,3.188583083083083,0.00289194676423469
3.1995940940940937,0.0036000495509229294,3.1995940940940937,0.0034419573273230314,3.1995940940940937,0.002857400717194465
3.210605105105105,0.0035581930908319187,3.210605105105105,0.0034022086962850764,3.210605105105105,0.0028233158531219015
3.221616116116116,0.003516877432282325,3.221616116116116,0.003362969905630373,3.221616116116116,0.002789685016139577
3.2326271271271274,0.003476094525858856,3.2326271271271274,0.0033242334155123357,3.2326271271271274,0.002756501183524747
3.243638138138138,0.0034358364639203356,3.243638138138138,0.003285991818340111,3.243638138138138,0.002723757462701381
3.2546491491491487,0.0033960954776240367,3.2546491491491487,0.0032482378360059487,3.2546491491491487,0.002691447088314713
3.2656601601601603,0.003356863934022313,3.2656601601601603,0.003210964317179999,3.2656601601601603,0.002659563419383997
3.276671171171171,0.0033181343332321983,3.276671171171171,0.003174164234673198,3.276671171171171,0.002628099936533131
3.2876821821821824,0.0032798993056732248,3.2876821821821824,0.0031378306828637502,3.2876821821821824,0.0025970502392945087
3.298693193193193,0.0032421516093734696,3.298693193193193,0.003101956875187272,3.298693193193193,0.0025664080434853534
3.3097042042042037,0.0032048841273419177,3.3097042042042037,0.003066536141688782,3.3097042042042037,0.0025361671786542587
3.3207152152152153,0.003168089865003425,3.3207152152152153,0.0030315619266330484,3.3207152152152153,0.0025063215855942334
3.331726226226226,0.003131761947696221,3.331726226226226,0.0029970277861732578,3.331726226226226,0.002476865313921553
3.3427372372372375,0.003095893618230169,3.3427372372372375,0.002962927386076365,3.3427372372372375,0.0024477925197183255
3.353748248248248,0.003060478234502474,3.353748248248248,0.002929254499501953,3.353748248248248,0.002419097463235517
3.364759259259259,0.0030255092671709976,3.364759259259259,0.002896003004834819,3.364759259259259,0.0023907745066559754
3.3757702702702703,0.002990980297383548,3.3757702702702703,0.0028631668835697776,3.3757702702702703,0.0023628181119155745
3.386781281281281,0.002956885014559779,3.386781281281281,0.0028307402182454504,3.386781281281281,0.0023352228385792725
3.3977922922922925,0.0029232172142267115,3.3977922922922925,0.002798717190428065,3.3977922922922925,0.00230798334177234
3.408803303303303,0.0028899707959039486,3.408803303303303,0.00276709207874158,3.408803303303303,0.002281094370163189
3.419814314314314,0.0028571397610391105,3.419814314314314,0.002735859256944561,3.419814314314314,0.00225455076399768
3.4308253253253254,0.002824718210991978,3.4308253253253254,0.0027050131920525423,3.4308253253253254,0.002228347453183324
3.441836336336336,0.0027927003450644544,3.441836336336336,0.0026745484425029936,3.441836336336336,0.002202479455420569
3.4528473473473476,0.0027610804585772573,3.4528473473473476,0.0026444596563639003,3.4528473473473476,0.0021769418743815497
3.463858358358358,0.0027298529409899267,3.463858358358358,0.0026147415695826535,3.463858358358358,0.0021517298979331504
3.474869369369369,0.0026990122740646284,3.474869369369369,0.0025853890042757677,3.474869369369369,0.0021268387964043897
3.4858803803803804,0.0026685530300725887,3.4858803803803804,0.0025563968670583403,3.4858803803803804,0.0021022639208968354
3.496891391391391,0.0026384698700403783,3.496891391391391,0.002527760147410592,3.496891391391391,0.0020780007016355023
3.5079024024024026,0.002608757542037187,3.5079024024024026,0.0024994739160826267,3.5079024024024026,0.0020540446463607784
3.5189134134134132,0.002579410879499832,3.5189134134134132,0.0024715333235343266,3.5189134134134132,0.0020303913387585168
3.529924424424424,0.0025504247995961574,3.529924424424424,0.002443933598411004,3.529924424424424,0.0020070364369284546
3.5409354354354354,0.002521794301625743,3.5409354354354354,0.0024166700460538267,3.5409354354354354,0.001983975671889852
3.551946446446446,0.002493514465455476,3.551946446446446,0.0023897380470426855,3.551946446446446,0.0019612048461220867
3.5629574574574576,0.0024655804499910438,3.5629574574574576,0.0023631330557725605,3.5629574574574576,0.00193871983214083
3.5739684684684683,0.002437987491681402,3.5739684684684683,0.0023368505990605344,3.5739684684684683,0.0019165165711071278
3.5849794794794794,0.002410730903057475,3.5849794794794794,0.0023108862747847504,3.5849794794794794,0.0018945910714702168
3.5959904904904905,0.002383806071302181,3.5959904904904905,0.0022852357505524943,3.5959904904904905,0.0018729394076414743
3.607001501501501,0.0023572084568529448,3.607001501501501,0.002259894762398557,3.607001501501501,0.001851557718700216
3.6180125125125127,0.0023309335920343606,3.6180125125125127,0.002234859113511676,3.6180125125125127,0.0018304422071292706
3.6290235235235233,0.0023049770797203303,3.6290235235235233,0.0022101246729883733,3.6290235235235233,0.0018095891375795765
3.6400345345345344,0.0022793345920262688,3.6400345345345344,0.0021856873746148643,3.6400345345345344,0.0017889948356640789
3.6510455455455455,0.002254001869028813,3.6510455455455455,0.0021615432156744997,3.6510455455455455,0.0017686556867786852
3.662056556556556,0.0022289747175141547,3.662056556556556,0.002137688255781908,3.662056556556556,0.0017485681349509892
3.6730675675675677,0.0022042490097528905,3.6730675675675677,0.002114118615741825,3.6730675675675677,0.001728728681714923
3.6840785785785783,0.002179820682300801,3.6840785785785783,0.002090830476432016,3.6840785785785783,0.0017091338850106783
3.6950895895895894,0.0021556857348261913,3.6950895895895894,0.00206782007771097,3.6950895895895894,0.0016897803581102475
3.7061006006006005,0.002131840228961389,3.7061006006006005,0.0020450837173480664,3.7061006006006005,0.0016706647685665252
3.717111611611611,0.0021082802871795737,3.717111611611611,0.0020226177499773203,3.717111611611611,0.0016517838371867216
3.7281226226226227,0.0020850020916949514,3.7281226226226227,0.002000418586072872,3.7281226226226227,0.0016331343370283985
3.7391336336336334,0.002062001883385797,3.7391336336336334,0.001978482690945741,3.7391336336336334,0.0016147130924175975
3.7501446446446445,0.0020392759607409995,3.7501446446446445,0.0019568065837624626,3.7501446446446445,0.0015965169779894083
3.7611556556556556,0.0020168206788279074,3.7611556556556556,0.0019353868365835653,3.7611556556556556,0.0015785429177491365
3.7721666666666662,0.0019946324482825947,3.7721666666666662,0.0019142200734228961,3.7721666666666662,0.0015607878841548011
3.7831776776776778,0.0019727077343207684,3.7831776776776778,0.001893302969326176,3.7831776776776778,0.0015432488972194475
3.7941886886886884,0.0019510430557688457,3.7941886886886884,0.0018726322494683092,3.7941886886886884,0.001525923023632793
3.8051996996996995,0.001929634984115911,3.8051996996996995,0.001852204688270135,3.8051996996996995,0.0015088073759026354
3.8162107107107106,0.001908480142584457,3.8162107107107106,0.0018320171085326538,3.8162107107107106,0.0014918991115142751
3.8272217217217213,0.0018875752052211255,3.8272217217217213,0.0018120663805898808,3.8272217217217213,0.0014751954321087861
3.838232732732733,0.0018669168960052445,3.838232732732733,0.0017923494214782398,3.838232732732733,0.0014586935826783277
3.8492437437437435,0.0018465019879763615,3.8492437437437435,0.001772863194123661,3.8492437437437435,0.0014423908507793237
3.8602547547547545,0.001826327302378748,3.8602547547547545,0.0017536047065444384,3.8602547547547545,0.0014262845657618175
3.8712657657657656,0.0018063897078241132,3.8712657657657656,0.0017345710110710628,3.8712657657657656,0.0014103720980158873
3.8822767767767763,0.0017866861194705261,3.8822767767767763,0.0017157592035811138,3.8822767767767763,0.0013946508582334837
3.893287787787788,0.0017672134982186691,3.893287787787788,0.0016971664227503035,3.893287787787788,0.0013791182966864522
3.9042987987987985,0.0017479688499238914,3.9042987987987985,0.0016787898493182023,3.9042987987987985,0.0013637719025194727
3.9153098098098096,0.001728949224623729,3.9153098098098096,0.0016606267053683615,3.9153098098098096,0.0013486092030575787
3.9263208208208207,0.001710151715781582,3.9263208208208207,0.0016426742536234757,3.9263208208208207,0.00133362776312872
3.9373318318318313,0.0016915734595447836,3.9373318318318313,0.0016249297967539202,3.9373318318318313,0.0013188251843998927
3.948342842842843,0.0016732116340181069,3.948342842842843,0.0016073906767006807,3.948342842842843,0.0013041991047276086
3.9593538538538535,0.0016550634585513042,3.9593538538538535,0.001590054274011322,3.9593538538538535,0.001289747197521527
3.9703648648648646,0.0016371261930404285,3.9703648648648646,0.0015729180071887676,3.9703648648648646,0.0012754671711209726
3.9813758758758757,0.0016193971372435508,3.9813758758758757,0.0015559793320535037,3.9813758758758757,0.001261356768184769
3.9923868868868864,0.0016018736301092725,3.9923868868868864,0.001539235741117656,3.9923868868868864,0.0012474137650930741
4.003397897897898,0.0015845530491190934,4.003397897897898,0.001522684762971997,4.003397897897898,0.001233635971361975
4.014408908908909,0.001567432809641908,4.014408908908909,0.0015063239616841895,4.014408908908909,0.001220021229069443
4.025419919919919,0.0015505103643016984,4.025419919919919,0.001490150936209357,4.025419919919919,0.0012065674122934168
4.036430930930931,0.0015337832023567916,4.036430930930931,0.0014741633198113778,4.036430930930931,0.0011932724265607084
4.047441941941941,0.0015172488490917749,4.047441941941941,0.0014583587794959724,4.047441941941941,0.0011801342083074908
4.058452952952953,0.0015009048652207947,4.058452952952953,0.0014427350154543714,4.058452952952953,0.0011671507243503662
4.069463963963964,0.0014847488463024118,4.069463963963964,0.0014272897605177599,4.069463963963964,0.001154319971368071
4.080474974974974,0.0014687784221657754,4.080474974974974,0.0014120207796222218,4.080474974974974,0.0011416399753935952
4.091485985985986,0.0014529912563470732,4.091485985985986,0.0013969258692832513,4.091485985985986,0.00112910879131585
4.102496996996996,0.0014373850455384717,4.102496996996996,0.0013820028570819228,4.102496996996996,0.0011167245023925758
4.113508008008007,0.0014219575190451798,4.113508008008007,0.0013672496011585616,4.113508008008007,0.0011044852197710355
4.124519019019019,0.0014067064382545663,4.124519019019019,0.0013526639897176642,4.124519019019019,0.0010923890820195106
4.135530030030029,0.0013916295961147055,4.135530030030029,0.0013382439405415828,4.135530030030029,0.001080434254667519
4.14654104104104,0.0013767248166221852,4.14654104104104,0.0013239874005128245,4.14654104104104,0.0010686189297545983
4.1575520520520515,0.0013619899543212226,4.1575520520520515,0.0013098923451468937,4.1575520520520515,0.0010569413253891744
4.168563063063062,0.001347422893809917,4.168563063063062,0.0012959567781317264,4.168563063063062,0.0010453996853142726
4.179574074074074,0.0013330215492574045,4.179574074074074,0.0012821787308773154,4.179574074074074,0.001033992278482929
4.190585085085084,0.0013187838639294198,4.190585085085084,0.0012685562620731415,4.190585085085084,0.0010227173986413626
4.201596096096095,0.0013047078097221695,4.201596096096095,0.0012550874572533097,4.201596096096095,0.0010115733639197628
4.2126071071071065,0.0012907913867063882,4.2126071071071065,0.0012417704283712331,4.2126071071071065,0.0010005585164321452
4.223618118118117,0.0012770326226777349,4.223618118118117,0.0012286033133801207,4.223618118118117,0.0009896712218822354
4.234629129129129,0.0012634295727170185,4.234629129129129,0.0012155842758226907,4.234629129129129,0.0009789098691780785
4.245640140140139,0.0012499803187579772,4.245640140140139,0.0012027115044278673,4.245640140140139,0.0009682728700535614
4.25665115115115,0.00123668296916247,4.25665115115115,0.0011899832127143782,4.25665115115115,0.0009577586586967258
4.2676621621621615,0.0012235356583049242,4.2676621621621615,0.00117739763860301,4.2676621621621615,0.0009473656913862571
4.278673173173172,0.0012105365461623498,4.278673173173172,0.001164953044033964,4.278673173173172,0.0009370924461332681
4.289684184184184,0.0011976838179132946,4.289684184184184,0.001152647714592602,4.289684184184184,0.0009269374223309743
4.300695195195194,0.0011849756835435445,4.300695195195194,0.001140479959141437,4.300695195195194,0.0009168991404105252
4.311706206206205,0.001172410377458485,4.311706206206205,0.0011284481094583142,4.311706206206205,0.0009069761415028983
4.322717217217217,0.0011599861581038636,4.322717217217217,0.0011165505198824448,4.322717217217217,0.0008971669871081804
4.333728228228227,0.0011477013075914502,4.333728228228227,0.001104785566964959,4.333728228228227,0.0008874702587695218
4.344739239239239,0.0011355541313328404,4.344739239239239,0.001093151649127058,4.344739239239239,0.0008778845577542138
4.355750250250249,0.0011235429576793097,4.355750250250249,0.0010816471863237915,4.355750250250249,0.0008684085047402721
4.36676126126126,0.0011116661375676306,4.36676126126126,0.001070270619713374,4.36676126126126,0.0008590407395084483
4.377772272272272,0.001099922044173542,4.377772272272272,0.0010590204113336604,4.377772272272272,0.0008497799206409185
4.388783283283283,0.0010883090725695439,4.388783283283283,0.001047895043782596,4.388783283283283,0.0008406247252240975
4.399794294294294,0.0010768256393901062,4.399794294294294,0.0010368930199055964,4.399794294294294,0.0008315738485579068
4.4108053053053045,0.0010654701825022952,4.4108053053053045,0.001026012862487966,4.4108053053053045,0.0008226260038699711
4.421816316316315,0.0010542411606817884,4.421816316316315,0.0010152531139523174,4.421816316316315,0.0008137799220346748
4.432827327327327,0.00104313705329583,4.432827327327327,0.0010046123360624955,4.432827327327327,0.0008050343512982752
4.443838338338338,0.0010321563599900389,4.443838338338338,0.0009940891096310116,4.443838338338338,0.0007963880570076565
4.454849349349349,0.001021297600381939,4.454849349349349,0.0009836820342328063,4.454849349349349,0.0007878398213449435
4.4658603603603595,0.0010105593137593213,4.4658603603603595,0.0009733897279234672,4.4658603603603595,0.0007793884430664665
4.476871371371371,0.0009999400587839089,4.476871371371371,0.0009632108269624017,4.476871371371371,0.0007710327372464707
4.487882382382382,0.0009894384132001558,4.487882382382382,0.0009531439855407818,4.487882382382382,0.0007627715350253742
4.498893393393393,0.0009790529735490723,4.498893393393393,0.000943187875514166,4.498893393393393,0.0007546036833625115
4.509904404404404,0.000968782354886966,4.509904404404404,0.0009333411861397079,4.509904404404404,0.0007465280447932508
4.5209154154154145,0.0009586251905090181,4.5209154154154145,0.0009236026238178452,4.5209154154154145,0.0007385434971904037
4.531926426426426,0.0009485801316775873,4.531926426426426,0.0009139709118384199,4.531926426426426,0.0007306489335298388
4.542937437437437,0.0009386458473551562,4.542937437437437,0.0009044447901310889,4.542937437437437,0.0007228432616602159
4.553948448448448,0.0009288210239418238,4.553948448448448,0.0008950230150199907,4.553948448448448,0.0007151254040767486
4.564959459459459,0.000919104365017264,4.564959459459459,0.0008857043589825563,4.564959459459459,0.0007074942976989319
4.57597047047047,0.0009094945910870472,4.57597047047047,0.0008764876104123934,4.57597047047047,0.0006999488936521314
4.586981481481481,0.0008999904393332621,4.586981481481481,0.0008673715733861595,4.586981481481481,0.000692488157052979
4.597992492492492,0.0008905906633693305,4.597992492492492,0.0008583550674343572,4.597992492492492,0.0006851110667984821
4.609003503503503,0.0008812940329989555,4.609003503503503,0.0008494369273159639,4.609003503503503,0.0006778166153587842
4.620014514514514,0.0008720993339791157,4.620014514514514,0.0008406160027968346,4.620014514514514,0.0006706038085734991
4.631025525525525,0.0008630053677870129,4.631025525525525,0.0008318911584317881,4.631025525525525,0.000663471665451539
4.642036536536536,0.0008540109513909271,4.642036536536536,0.0008232612733503309,4.642036536536536,0.0006564192179743959
4.653047547547547,0.000845114917024878,4.653047547547547,0.000814725241045919,4.653047547547547,0.0006494455109027636
4.664058558558558,0.0008363161119670319,4.664058558558558,0.0008062819691687204,4.664058558558558,0.0006425496015864822
4.675069569569569,0.0008276133983217868,4.675069569569569,0.0007979303793217944,4.675069569569569,0.0006357305597777071
4.68608058058058,0.0008190056528054508,4.68608058058058,0.000789669406860619,4.68608058058058,0.0006289874674472472
4.697091591591591,0.0008104917665354679,4.697091591591591,0.0007814980006959232,4.697091591591591,0.0006223194186040234
4.708102602602602,0.000802070644823099,4.708102602602602,0.000773415123099738,4.708102602602602,0.0006157255191175663
4.719113613613613,0.0007937412069695135,4.719113613613613,0.0007654197495146293,4.719113613613613,0.0006092048865435117
4.730124624624624,0.000785502386065223,4.730124624624624,0.0007575108683660285,4.730124624624624,0.0006027566499520257
4.741135635635635,0.0007773531287927815,4.741135635635635,0.0007496874808776247,4.741135635635635,0.0005963799497591054
4.752146646646646,0.0007692923952327113,4.752146646646646,0.0007419486008897526,4.752146646646646,0.0005900739375607068
4.763157657657657,0.0007613191586725779,4.763157657657657,0.0007342932546807126,4.763157657657657,0.0005838377759696271
4.774168668668668,0.0007534324054191623,4.774168668668668,0.0007267204807909824,4.774168668668668,0.0005776706384551151
4.785179679679679,0.0007456311346136824,4.785179679679679,0.0007192293298502636,4.785179679679679,0.0005715717091851363
